station_name,year,full_price_tickets,reduced_price_tickets,season_tickets,interchanges,total_entries_exits,region,forecast_2024-25,growth_absolute,growth_percent
mills hill (manchester),2023-24,71570,184452,42058,0,298080,,353772.0,55692.0,22.97638496955295
milngavie,2022-23,189156,317744,42166,0,549066,,923230.0,187082.0,34.0727708508631
milngavie,2023-24,259348,419068,57732,0,736148,,923230.0,187082.0,34.0727708508631
milton keynes central,2022-23,713090,3318560,477934,189748,4509584,,6608716.0,1049566.0,23.274120184921713
milton keynes central,2023-24,935186,4094662,529302,219330,5559150,,6608716.0,1049566.0,23.274120184921713
minffordd,2022-23,4610,1222,9100,0,14932,,17032.0,1050.0,7.031877846236272
minffordd,2023-24,4188,1608,10186,0,15982,,17032.0,1050.0,7.031877846236272
minster,2022-23,19720,27548,19338,2031,66606,,101870.0,17632.0,26.472089601537398
minster,2023-24,22748,34900,26590,1695,84238,,101870.0,17632.0,26.472089601537398
mirfield,2022-23,123962,209150,42100,20168,375212,,339332.0,-17940.0,-4.781296973444346
mirfield,2023-24,115556,194902,46814,22330,357272,,339332.0,-17940.0,-4.781296973444346
mistley,2022-23,10748,19156,18054,0,47958,,60190.0,6116.0,12.752825388881938
mistley,2023-24,12236,21278,20560,0,54074,,60190.0,6116.0,12.752825388881938
mitcham eastfields,2022-23,344202,398384,327658,0,1070244,,1370328.0,150042.0,14.019419870608946
mitcham eastfields,2023-24,377730,469970,372586,0,1220286,,1370328.0,150042.0,14.019419870608946
mitcham junction,2022-23,122758,145708,81962,0,350428,,406720.0,28146.0,8.031892428687206
mitcham junction,2023-24,130206,159618,88750,0,378574,,406720.0,28146.0,8.031892428687206
mobberley,2022-23,5956,6836,3898,0,16690,,22466.0,2888.0,17.303774715398443
mobberley,2023-24,5854,10360,3364,0,19578,,22466.0,2888.0,17.303774715398443
monifieth,2022-23,17114,6888,366,0,24368,,46416.0,11024.0,45.23965856861458
monifieth,2023-24,26556,8548,288,0,35392,,46416.0,11024.0,45.23965856861458
monks risborough,2022-23,6000,3200,5786,0,14986,,12462.0,-1262.0,-8.421193113572668
monks risborough,2023-24,5010,2586,6128,0,13724,,12462.0,-1262.0,-8.421193113572668
montpelier,2022-23,117166,42216,10158,0,169540,,293720.0,62090.0,36.622625928984306
montpelier,2023-24,163838,57836,9956,0,231630,,293720.0,62090.0,36.622625928984306
montrose,2022-23,77932,151642,14222,0,243796,,379100.0,67652.0,27.749429851187056
montrose,2023-24,121874,172004,17570,0,311448,,379100.0,67652.0,27.749429851187056
moorfields,2022-23,1499682,2916942,684262,531546,5100886,,6182418.0,540766.0,10.601413166261704
moorfields,2023-24,1649176,3208040,784436,604657,5641652,,6182418.0,540766.0,10.601413166261704
moorgate,2022-23,2026610,2909302,651804,672934,5587716,,10869360.0,2640822.0,47.26120654664625
moorgate,2023-24,2881200,4519152,828186,537434,8228538,,10869360.0,2640822.0,47.26120654664625
moorside,2022-23,13994,10012,6892,0,30898,,51190.0,10146.0,32.837076833452
moorside,2023-24,10128,24884,6032,0,41044,,51190.0,10146.0,32.837076833452
moorthorpe,2022-23,83358,43186,33258,0,159802,,202314.0,21256.0,13.301460557439832
moorthorpe,2023-24,88192,51646,41220,0,181058,,202314.0,21256.0,13.301460557439832
morar,2022-23,1738,1466,0,0,3204,Scotland,5372.0,1084.0,33.83270911360799
morar,2023-24,2594,1694,0,0,4288,Scotland,5372.0,1084.0,33.83270911360799
morchard road,2022-23,6694,6946,3474,0,17114,,22918.0,2902.0,16.95687741030735
morchard road,2023-24,11362,3904,4750,0,20016,,22918.0,2902.0,16.95687741030735
morden south,2022-23,20618,25682,14638,0,60938,,78786.0,8924.0,14.64439266139355
morden south,2023-24,25160,29170,15532,0,69862,,78786.0,8924.0,14.64439266139355
morecambe,2022-23,29078,118424,17806,0,165308,,162544.0,-1382.0,-0.8360151958767875
morecambe,2023-24,24080,127098,12748,0,163926,,162544.0,-1382.0,-0.8360151958767875
moreton (dorset),2022-23,12132,53050,2826,0,68008,,80480.0,6236.0,9.16950946947418
moreton (dorset),2023-24,10262,61228,2754,0,74244,,80480.0,6236.0,9.16950946947418
moreton (merseyside),2022-23,175912,194552,98754,0,469218,,540018.0,35400.0,7.5444676035446205
moreton (merseyside),2023-24,188894,205068,110656,0,504618,,540018.0,35400.0,7.5444676035446205
moreton-in-marsh,2022-23,41694,219116,8262,0,269072,,322076.0,26502.0,9.849408336802046
moreton-in-marsh,2023-24,41554,245848,8172,0,295574,,322076.0,26502.0,9.849408336802046
morfa mawddach,2022-23,6058,2064,52,0,8174,,9110.0,468.0,5.7254710056275995
morfa mawddach,2023-24,5790,2842,10,0,8642,,9110.0,468.0,5.7254710056275995
morley,2022-23,136668,148770,41510,0,326948,,289408.0,-18770.0,-5.740974099856858
morley,2023-24,133050,134974,40154,0,308178,,289408.0,-18770.0,-5.740974099856858
morpeth,2022-23,83306,389616,14688,1648,487610,,551126.0,31758.0,6.512991940280142
morpeth,2023-24,74882,427506,16980,1202,519368,,551126.0,31758.0,6.512991940280142
mortimer,2022-23,31472,72284,17246,0,121002,,155206.0,17102.0,14.133650683459779
mortimer,2023-24,36786,79942,21376,0,138104,,155206.0,17102.0,14.133650683459779
mortlake,2022-23,496386,557306,199328,0,1253020,,1687764.0,217372.0,17.347847600197923
mortlake,2023-24,577178,665342,227872,0,1470392,,1687764.0,217372.0,17.347847600197923
moses gate,2022-23,16158,8410,6350,0,30918,,34018.0,1550.0,5.013260883627661
moses gate,2023-24,12100,15070,5298,0,32468,,34018.0,1550.0,5.013260883627661
moss side,2022-23,926,2396,94,0,3416,,4216.0,400.0,11.7096018735363
moss side,2023-24,806,2992,18,0,3816,,4216.0,400.0,11.7096018735363
mossley (manchester),2022-23,92586,57960,48542,0,199088,,219172.0,10042.0,5.044000642931769
mossley (manchester),2023-24,103596,57440,48094,0,209130,,219172.0,10042.0,5.044000642931769
mossley hill,2022-23,67296,64766,33988,0,166050,,199650.0,16800.0,10.11743450767841
mossley hill,2023-24,72136,67030,43684,0,182850,,199650.0,16800.0,10.11743450767841
mosspark,2022-23,27400,70044,9094,0,106538,,175230.0,34346.0,32.23826240402485
mosspark,2023-24,45216,86156,9512,0,140884,,175230.0,34346.0,32.23826240402485
moston,2022-23,28148,22408,11218,0,61774,,127182.0,32704.0,52.94136691812089
moston,2023-24,19586,60844,14048,0,94478,,127182.0,32704.0,52.94136691812089
motherwell,2022-23,242378,386498,70344,72468,699220,,1136324.0,218552.0,31.256543005062788
motherwell,2023-24,334392,531346,52034,90509,917772,,1136324.0,218552.0,31.256543005062788
motspur park,2022-23,266534,337336,140736,6835,744606,,811670.0,33532.0,4.503321219544295
motspur park,2023-24,285148,359878,133112,7577,778138,,811670.0,33532.0,4.503321219544295
mottingham,2022-23,380304,459144,210472,0,1049920,,1513336.0,231708.0,22.06911002743066
mottingham,2023-24,422272,561606,297750,0,1281628,,1513336.0,231708.0,22.06911002743066
mottisfont and dunbridge,2022-23,4834,14274,5304,0,24412,,25544.0,566.0,2.318531869572342
mottisfont and dunbridge,2023-24,4662,15696,4620,0,24978,,25544.0,566.0,2.318531869572342
mouldsworth,2022-23,8872,13188,3652,0,25712,,27704.0,996.0,3.8736776602364653
mouldsworth,2023-24,10136,12918,3654,0,26708,,27704.0,996.0,3.8736776602364653
moulsecoomb,2022-23,103486,175244,40956,0,319686,,426222.0,53268.0,16.662600176423116
moulsecoomb,2023-24,120086,209862,43006,0,372954,,426222.0,53268.0,16.662600176423116
mount florida,2022-23,276768,594662,67448,3781,938878,,1121426.0,91274.0,9.721603871855555
mount florida,2023-24,334716,604892,90544,5070,1030152,,1121426.0,91274.0,9.721603871855555
mount vernon,2022-23,17072,24736,2350,0,44158,,75986.0,15914.0,36.0387698718239
mount vernon,2023-24,23084,32754,4234,0,60072,,75986.0,15914.0,36.0387698718239
mountain ash,2022-23,64912,3166,10190,0,78268,,113160.0,17446.0,22.29008023713395
mountain ash,2023-24,78152,4740,12822,0,95714,,113160.0,17446.0,22.29008023713395
muir of ord,2022-23,37868,7462,2358,0,47688,,56924.0,4618.0,9.683777889615836
muir of ord,2023-24,40980,8286,3040,0,52306,,56924.0,4618.0,9.683777889615836
muirend,2022-23,81490,144422,17672,0,243584,,364952.0,60684.0,24.912966368891222
muirend,2023-24,109208,176362,18698,0,304268,,364952.0,60684.0,24.912966368891222
musselburgh,2022-23,193456,139382,17432,0,350270,,551250.0,100490.0,28.689296828161133
musselburgh,2023-24,256178,176396,18186,0,450760,,551250.0,100490.0,28.689296828161133
mytholmroyd,2022-23,71008,52186,34050,0,157244,,181276.0,12016.0,7.641627025514487
mytholmroyd,2023-24,68386,70406,30468,0,169260,,181276.0,12016.0,7.641627025514487
nafferton,2022-23,6538,21580,3852,0,31970,,35010.0,1520.0,4.75445730372224
nafferton,2023-24,3476,26524,3490,0,33490,,35010.0,1520.0,4.75445730372224
nailsea and backwell,2022-23,138558,178798,97094,0,414450,,460646.0,23098.0,5.5731692604656775
nailsea and backwell,2023-24,147122,194718,95708,0,437548,,460646.0,23098.0,5.5731692604656775
nairn,2022-23,23474,72812,5356,0,101642,,165878.0,32118.0,31.59914208693257
nairn,2023-24,44602,83642,5516,0,133760,,165878.0,32118.0,31.59914208693257
nantwich,2022-23,114438,57892,13360,0,185690,,203378.0,8844.0,4.762776670795412
nantwich,2023-24,99672,79012,15850,0,194534,,203378.0,8844.0,4.762776670795412
narberth,2022-23,9286,4112,70,0,13468,Wales,21124.0,3828.0,28.422928422928422
narberth,2023-24,8906,8390,0,0,17296,Wales,21124.0,3828.0,28.422928422928422
narborough,2022-23,94018,60852,52722,0,207592,,273288.0,32848.0,15.823345793672203
narborough,2023-24,89184,95658,55598,0,240440,,273288.0,32848.0,15.823345793672203
navigation road,2022-23,32644,26468,12972,0,72084,,92540.0,10228.0,14.189001720215305
navigation road,2023-24,35210,31808,15294,0,82312,,92540.0,10228.0,14.189001720215305
neath,2022-23,387352,218460,60246,0,666058,,890214.0,112078.0,16.82706310861817
neath,2023-24,430826,285150,62160,0,778136,,890214.0,112078.0,16.82706310861817
needham market,2022-23,43326,37012,13810,0,94148,,130536.0,18194.0,19.324892722097122
needham market,2023-24,50282,43504,18556,0,112342,,130536.0,18194.0,19.324892722097122
neilston,2022-23,49990,100884,155448,0,306322,,408758.0,51218.0,16.720313918033963
neilston,2023-24,66194,126156,165190,0,357540,,408758.0,51218.0,16.720313918033963
nelson,2022-23,30132,49436,10704,0,90272,,119188.0,14458.0,16.0160404112017
nelson,2023-24,38506,50274,15950,0,104730,,119188.0,14458.0,16.0160404112017
neston,2022-23,26678,5446,1118,0,33242,,23582.0,-4830.0,-14.529811684014199
neston,2023-24,22274,4850,1288,0,28412,,23582.0,-4830.0,-14.529811684014199
netherfield,2022-23,4070,2272,604,0,6946,,8614.0,834.0,12.006910452058738
netherfield,2023-24,4512,2106,1162,0,7780,,8614.0,834.0,12.006910452058738
nethertown,2022-23,140,820,0,0,960,North West,1100.0,70.0,7.291666666666667
nethertown,2023-24,106,924,0,0,1030,North West,1100.0,70.0,7.291666666666667
netley,2022-23,20970,41284,11550,0,73804,,74288.0,242.0,0.32789550701858977
netley,2023-24,22256,43272,8518,0,74046,,74288.0,242.0,0.32789550701858977
new barnet,2022-23,440650,487838,154788,0,1083276,,1248908.0,82816.0,7.644958440877486
new barnet,2023-24,478296,537054,150742,0,1166092,,1248908.0,82816.0,7.644958440877486
new beckenham,2022-23,227112,267766,50454,0,545332,,788180.0,121424.0,22.266069110193424
new beckenham,2023-24,256288,345872,64596,0,666756,,788180.0,121424.0,22.266069110193424
new brighton,2022-23,284248,464204,183356,0,931808,,1056020.0,62106.0,6.665106974827433
new brighton,2023-24,306652,499476,187786,0,993914,,1056020.0,62106.0,6.665106974827433
new clee,2022-23,580,602,414,0,1596,,3228.0,816.0,51.127819548872175
new clee,2023-24,854,1188,370,0,2412,,3228.0,816.0,51.127819548872175
new cross,2022-23,814422,1422338,834570,4608551,3071330,,3220506.0,74588.0,2.428524450319568
new cross,2023-24,946580,1620784,578554,767561,3145918,,3220506.0,74588.0,2.428524450319568
new cross gate,2022-23,1043432,2363030,654440,1351428,4060902,,5263178.0,601138.0,14.803065919837513
new cross gate,2023-24,1125028,2775880,761132,122677,4662040,,5263178.0,601138.0,14.803065919837513
new cumnock,2022-23,7404,9984,126,0,17514,,26870.0,4678.0,26.710060523010164
new cumnock,2023-24,8114,13976,102,0,22192,,26870.0,4678.0,26.710060523010164
new eltham,2022-23,702302,760678,259008,0,1721988,,2030160.0,154086.0,8.94814598011136
new eltham,2023-24,758080,840974,277020,0,1876074,,2030160.0,154086.0,8.94814598011136
new holland,2022-23,3100,4768,682,0,8550,,12602.0,2026.0,23.695906432748536
new holland,2023-24,3480,5900,1196,0,10576,,12602.0,2026.0,23.695906432748536
new hythe,2022-23,45946,29952,52250,0,128148,,191132.0,31492.0,24.574710490994786
new hythe,2023-24,59886,44366,55388,0,159640,,191132.0,31492.0,24.574710490994786
new lane,2022-23,778,1410,0,0,2188,North West,1544.0,-322.0,-14.716636197440586
new lane,2023-24,752,1094,20,0,1866,North West,1544.0,-322.0,-14.716636197440586
new malden,2022-23,831032,1272430,459808,27938,2563270,,3203342.0,320036.0,12.485458028221764
new malden,2023-24,923658,1455356,504292,32648,2883306,,3203342.0,320036.0,12.485458028221764
new mills central,2022-23,60090,72616,42744,2507,175450,,241162.0,32856.0,18.72670276432032
new mills central,2023-24,54292,98906,55108,2884,208306,,241162.0,32856.0,18.72670276432032
new mills newtown,2022-23,41120,48366,45554,0,135040,,183156.0,24058.0,17.815462085308056
new mills newtown,2023-24,29736,83726,45636,0,159098,,183156.0,24058.0,17.815462085308056
new milton,2022-23,93380,317140,52092,0,462612,,573364.0,55376.0,11.97029043777507
new milton,2023-24,117646,350712,49630,0,517988,,573364.0,55376.0,11.97029043777507
new pudsey,2022-23,264270,218896,74144,0,557310,,775534.0,109112.0,19.578331628716512
new pudsey,2023-24,319372,261028,86022,0,666422,,775534.0,109112.0,19.578331628716512
new southgate,2022-23,323364,279572,93722,0,696658,,921090.0,112216.0,16.107760192232057
new southgate,2023-24,357242,339474,112158,0,808874,,921090.0,112216.0,16.107760192232057
newark castle,2022-23,83832,391090,32838,66916,507760,,590176.0,41208.0,8.115645186702379
newark castle,2023-24,107578,396478,44912,73945,548968,,590176.0,41208.0,8.115645186702379
newark northgate,2022-23,146202,682066,57270,152799,885538,,1029282.0,71872.0,8.116196029984032
newark northgate,2023-24,187620,691464,78326,176699,957410,,1029282.0,71872.0,8.116196029984032
newbridge,2022-23,82374,4578,21636,0,108588,,102972.0,-2808.0,-2.58592109625373
newbridge,2023-24,79306,5584,20890,0,105780,,102972.0,-2808.0,-2.58592109625373
newbury,2022-23,250330,773846,183824,112293,1208000,,1552364.0,172182.0,14.253476821192054
newbury,2023-24,309086,863210,207886,115470,1380182,,1552364.0,172182.0,14.253476821192054
newbury racecourse,2022-23,16904,59986,6838,0,83728,,114360.0,15316.0,18.292566405503536
newbury racecourse,2023-24,21210,68698,9136,0,99044,,114360.0,15316.0,18.292566405503536
newcastle,2022-23,627086,7474300,301536,306624,8402922,,9894938.0,746008.0,8.877959357471127
newcastle,2023-24,495390,8321734,331806,349211,9148930,,9894938.0,746008.0,8.877959357471127
newcourt,2022-23,48924,78800,18184,0,145908,,170968.0,12530.0,8.58760314718864
newcourt,2023-24,67274,78400,12764,0,158438,,170968.0,12530.0,8.58760314718864
newcraighall,2022-23,83174,90448,4182,0,177804,,322972.0,72584.0,40.822478684394056
newcraighall,2023-24,120292,124348,5748,0,250388,,322972.0,72584.0,40.822478684394056
newhaven harbour,2022-23,4312,7276,11588,0,23176,,25992.0,1408.0,6.075250258888505
newhaven harbour,2023-24,5474,9058,10052,0,24584,,25992.0,1408.0,6.075250258888505
newhaven town,2022-23,95174,162754,61110,0,319038,,408594.0,44778.0,14.035318676772047
newhaven town,2023-24,111166,180794,71856,0,363816,,408594.0,44778.0,14.035318676772047
newington,2022-23,38604,36174,41290,0,116068,,136536.0,10234.0,8.81724506323879
newington,2023-24,41300,41462,43540,0,126302,,136536.0,10234.0,8.81724506323879
newmarket,2022-23,106328,142910,54094,0,303332,,390964.0,43816.0,14.444898658895204
newmarket,2023-24,126362,163914,56872,0,347148,,390964.0,43816.0,14.444898658895204
newport (essex),2022-23,48782,58172,91380,0,198334,,211994.0,6830.0,3.4436859035767946
newport (essex),2023-24,50264,66290,88610,0,205164,,211994.0,6830.0,3.4436859035767946
newport (south wales),2022-23,1027714,1130560,181292,478180,2339566,,3097722.0,379078.0,16.202919686813708
newport (south wales),2023-24,1115114,1406804,196726,537575,2718644,,3097722.0,379078.0,16.202919686813708
newquay,2022-23,0,128002,1846,0,129848,,120956.0,-4446.0,-3.4240034501879117
newquay,2023-24,204,124904,294,0,125402,,120956.0,-4446.0,-3.4240034501879117
newstead,2022-23,19258,8132,4312,0,31702,,34390.0,1344.0,4.2394801589805065
newstead,2023-24,20760,7796,4490,0,33046,,34390.0,1344.0,4.2394801589805065
newton (lanark),2022-23,129124,239744,65432,42750,434300,,659444.0,112572.0,25.920331568040528
newton (lanark),2023-24,190934,297300,58638,47085,546872,,659444.0,112572.0,25.920331568040528
newton abbot,2022-23,139806,823754,191786,441021,1155346,,1211246.0,27950.0,2.41918871056809
newton abbot,2023-24,162020,844364,176912,462845,1183296,,1211246.0,27950.0,2.41918871056809
newton aycliffe,2022-23,22092,50858,12192,0,85142,,70014.0,-7564.0,-8.883982053510605
newton aycliffe,2023-24,18994,46794,11790,0,77578,,70014.0,-7564.0,-8.883982053510605
newton for hyde,2022-23,44608,38048,24156,0,106812,,146212.0,19700.0,18.443620566977494
newton for hyde,2023-24,54054,43144,29314,0,126512,,146212.0,19700.0,18.443620566977494
newton st cyres,2022-23,2070,2172,0,0,4242,South West,9310.0,2534.0,59.73597359735974
newton st cyres,2023-24,4640,1772,364,0,6776,South West,9310.0,2534.0,59.73597359735974
newton-le-willows,2022-23,169010,544236,85280,302820,798526,,1020594.0,111034.0,13.904869722463639
newton-le-willows,2023-24,208560,622430,78570,324906,909560,,1020594.0,111034.0,13.904869722463639
newton-on-ayr,2022-23,26374,36762,4900,0,68036,,47864.0,-10086.0,-14.82450467399612
newton-on-ayr,2023-24,22344,32332,3274,0,57950,,47864.0,-10086.0,-14.82450467399612
newtongrange,2022-23,52350,57146,5422,0,114918,,191950.0,38516.0,33.51607232983519
newtongrange,2023-24,73660,73766,6008,0,153434,,191950.0,38516.0,33.51607232983519
newtonmore,2022-23,3576,2862,32,0,6470,,10498.0,2014.0,31.128284389489952
newtonmore,2023-24,5338,3100,46,0,8484,,10498.0,2014.0,31.128284389489952
newtown (powys),2022-23,78226,35750,10436,0,124412,,156164.0,15876.0,12.760826929878148
newtown (powys),2023-24,82480,44674,13134,0,140288,,156164.0,15876.0,12.760826929878148
ninian park,2022-23,53306,2006,18274,0,73586,,136314.0,31364.0,42.62223792569239
ninian park,2023-24,74452,3770,26728,0,104950,,136314.0,31364.0,42.62223792569239
nitshill,2022-23,34796,50676,11240,0,96712,,123848.0,13568.0,14.029282819091737
nitshill,2023-24,43182,56632,10466,0,110280,,123848.0,13568.0,14.029282819091737
