station_name,full_price_tickets,reduced_price_tickets,season_tickets,total_entries_exits,interchanges,region,nlc_code,tlc_code
North Llanrwst,1900,1462,0,3362,0,Wales,2455,NLR
North Queensferry,45426,69170,3136,117732,0,Scotland,9189,NQU
North Road (Darlington),10670,23636,7738,42044,0,North East,7895,NRD
North Sheen,133796,135926,48956,318678,0,London,5601,NSH
North Walsham,68512,125634,26856,221002,0,East of England,7308,NWA
North Wembley,286316,608996,153684,1048996,0,London,1422,NWB
Northallerton,64314,565200,31072,660586,0,Yorkshire and The Humber,7996,NTR
Northampton,441986,1877296,308666,2627948,906,East Midlands,1069,NMP
Northfield,189974,225022,161046,576042,0,West Midlands,1111,NFD
Northfleet,93638,80598,38168,212404,0,South East,5120,NFL
Northolt Park,54090,75254,13320,142664,0,London,1478,NLT
Northumberland Park,241322,525176,177278,943776,0,London,6971,NUM
Northwich,51818,99366,18132,169316,0,North West,2326,NWI
Norwich,609888,3342396,224356,4176640,474148,East of England,7309,NRW
Norwood Junction,1376208,2243578,705072,4324858,906739,London,5376,NWD
Nottingham,1562810,5263618,318112,7144540,497589,East Midlands,1826,NOT
Nuneaton,363906,717568,77936,1159410,524047,West Midlands,1077,NUN
Nunhead,346786,412762,151526,911074,0,London,5068,NHD
Nunthorpe,10162,41526,2392,54080,0,North East,7946,NNT
Nutbourne,17672,21498,24562,63732,0,South East,5262,NUT
Nutfield,20804,20636,7602,49042,0,South East,5476,NUF
Oakengates,22168,37870,11486,71524,0,West Midlands,4689,OKN
Oakham,39604,153110,13206,205920,2597,East Midlands,1904,OKM
Oakleigh Park,372400,352294,89014,813708,0,London,6020,OKL
Oban,74072,86258,61638,221968,0,Scotland,8725,OBN
Ockendon,424730,408524,162860,996114,0,East of England,7451,OCK
Ockley,14566,11334,3308,29208,0,South East,5310,OLY
Okehampton,182696,79156,53132,314984,0,South West,5786,OKE
Old Hill,49076,53758,32484,135318,0,West Midlands,4641,OHL
Old Roan,150406,622940,169540,942886,0,North West,2258,ORN
Old Street,2350016,3463128,568042,6381186,0,London,6003,OLD
Oldfield Park,151252,155372,37508,344132,0,South West,3219,OLF
Olton,139658,169898,86208,395764,0,West Midlands,4533,OLT
Ore,71938,92564,90934,255436,0,South East,5021,ORE
Ormskirk,386216,1259106,318336,1963658,22927,North West,2281,OMS
Orpington,1552668,2287912,745252,4585832,511364,London,5122,ORP
Orrell,31348,25004,21346,77698,0,North West,2259,ORR
Orrell Park,315248,526886,333914,1176048,0,North West,2247,OPK
Otford,127264,179128,94282,400674,37474,South East,5071,OTF
Oulton Broad North,35346,84162,5950,125458,0,East of England,7273,OUN
Oulton Broad South,18212,36058,2214,56484,0,East of England,7274,OUS
Outwood,148948,77080,45542,271570,0,Yorkshire and The Humber,8309,OUT
Overpool,79524,125108,22506,227138,0,North West,2157,OVE
Overton,21054,74950,24880,120884,0,South East,5526,OVR
Oxenholme Lake District,0,531424,10846,542270,484163,North West,2090,OXN
Oxford,837852,5471304,477470,6786626,594422,South East,3115,OXF
Oxford Parkway,140252,470434,42850,653536,0,South East,3121,OXP
Oxshott,145148,176824,84924,406896,0,South East,5602,OXS
Oxted,309428,457754,460650,1227832,0,South East,5377,OXT
Paddock Wood,263292,432520,295552,991364,130085,South East,5224,PDW
Padgate,54942,47218,10340,112500,0,North West,2387,PDG
Paignton,81918,493474,75802,651194,7,South West,3427,PGN
Paisley Canal,118626,155256,47154,321036,0,Scotland,9657,PCN
Paisley Gilmour Street,1079420,1547438,569314,3196172,147444,Scotland,9683,PYG
Paisley St James,35242,47204,7512,89958,0,Scotland,9664,PYJ
Palmers Green,514718,697674,180608,1393000,0,London,6021,PAL
Pangbourne,95054,190148,67580,352782,0,South East,3036,PAN
Pannal,40192,81378,29280,150850,0,Yorkshire and The Humber,8479,PNL
Pantyffynnon,1904,1584,0,3488,0,Wales,4250,PTF
Par,33078,139964,31802,204844,101937,South West,3524,PAR
Parbold,31090,44974,18284,94348,0,North West,2402,PBL
Park Street,5940,8362,2678,16980,0,East of England,1561,PKT
Parkstone (Dorset),49868,141242,9126,200236,0,South West,5882,PKS
Parson Street,80036,86692,10840,177568,0,South West,3246,PSN
Partick,878136,1585070,386982,2850188,421773,Scotland,9917,PTK
Parton,2206,5584,660,8450,0,North West,2032,PRN
Patchway,54100,29732,4176,88008,0,South West,3213,PWY
Patricroft,40122,70268,18648,129038,0,North West,2916,PAT
Patterton,118044,172388,152928,443360,0,Scotland,9775,PTT
Peartree,3814,322,218,4354,0,East Midlands,1687,PEA
Peckham Rye,1900156,3099342,935180,5934678,1668310,London,5423,PMR
Pegswood,1306,122,72,1500,0,North East,7685,PEG
Pemberton,13388,18430,7392,39210,0,North West,2403,PEM
Pembrey and Burry Port,61848,34046,14026,109920,0,Wales,4140,PBY
Pembroke,16148,12254,82,28484,0,Wales,4101,PMB
Pembroke Dock,22800,14956,512,38268,0,Wales,4102,PMD
Penally,4010,2460,92,6562,0,Wales,4129,PNA
Penarth,346276,41012,71882,459170,0,Wales,3863,PEN
Pencoed,114080,36158,63034,213272,0,Wales,3851,PCD
Pengam,160462,9388,40830,210680,0,Wales,4021,PGM
Penge East,420470,591978,178718,1191166,1551,London,5072,PNE
Penge West,196082,382770,69028,647880,3,London,5378,PNW
Penhelig,4100,2474,10,6584,0,Wales,4335,PHG
Penistone,45188,94336,18828,158352,0,Yorkshire and The Humber,6634,PNS
Penkridge,157572,68728,34844,261144,0,West Midlands,1195,PKG
Penmaenmawr,7946,7876,1246,17068,0,Wales,2494,PMW
Penmere,42156,100992,32626,175774,0,South West,3499,PNM
Penrhiwceiber,24286,1042,7346,32674,0,Wales,3992,PER
Penrhyndeudraeth,10648,4580,42870,58098,0,Wales,4473,PRH
Penrith (North Lakes),0,532340,78100,610440,162148,North West,2102,PNR
Penryn (Cornwall),62592,151778,32762,247132,0,South West,3525,PYN
Pensarn (Gwynedd),794,368,0,1162,0,Wales,4463,PES
Penshurst,10982,14386,18232,43600,0,South East,5477,PHR
Pentre-Bach,16096,1006,1996,19098,0,Wales,3944,PTB
Pen-Y-Bont (Mid Wales),618,492,0,1110,0,Wales,4254,PNY
Penychain,2686,2132,0,4818,0,Wales,4409,PNC
Penyffordd,16212,1082,908,18202,0,Wales,2433,PNF
Penzance,31554,549296,38106,618956,4446,South West,3526,PNZ
Perranwell,10010,20484,5008,35502,0,South West,3528,PRW
Perry Barr,50964,77182,47992,176138,0,West Midlands,1128,PRY
Pershore,26518,63736,10990,101244,0,West Midlands,4887,PSH
Perth,234860,556782,20578,812220,99349,Scotland,8805,PTH
Peterborough,523138,3831128,366420,4720686,869930,East of England,6133,PBO
Petersfield,240848,621870,255788,1118506,9595,South East,5657,PTR
Petts Wood,684902,686824,224428,1596154,0,London,5123,PET
Pevensey and Westham,42454,62154,48682,153290,0,South East,5461,PEV
Pevensey Bay,752,1112,3964,5828,0,South East,5462,PEB
Pewsey,14074,154182,18816,187072,0,South West,3062,PEW
Pilning,140,190,0,330,0,South West,3214,PIL
Pinhoe,33216,125098,33976,192290,0,South West,5757,PIN
Pitlochry,35042,89400,1044,125486,0,Scotland,8801,PIT
Pitsea,460042,420436,205150,1085628,194928,East of England,7452,PSE
Pleasington,1432,6112,176,7720,0,North West,2752,PLS
Plockton,8264,2552,0,10816,0,Scotland,8670,PLK
Pluckley,29204,47364,32108,108676,0,South East,5225,PLC
Plumley,5306,10702,544,16552,0,North West,2308,PLM
Plumpton,19972,62268,18920,101160,0,South East,5332,PMP
Plumstead,275140,404920,194364,874424,0,London,5208,PLU
Plymouth,202424,2077082,159034,2438540,121106,South West,3580,PLY
Pokesdown,100138,218700,19412,338250,0,South West,5885,POK
Polegate,125774,599242,254036,979052,0,South East,5455,PLG
Polesworth,108,10,0,118,0,West Midlands,1078,PSW
Pollokshaws East,102396,126308,40530,269234,0,Scotland,9820,PWE
Pollokshaws West,103444,167962,11114,282520,0,Scotland,9804,PWW
Pollokshields East,118616,181768,25546,325930,0,Scotland,9821,PLE
Pollokshields West,42430,70528,16026,128984,0,Scotland,9623,PLW
Polmont,267270,336588,44944,648802,0,Scotland,9936,PMT
Polsloe Bridge,64638,103220,14652,182510,0,South West,3422,POL
Ponders End,273932,419018,94082,787032,0,London,6819,PON
Pontarddulais,2132,1946,10,4088,0,Wales,4251,PTD
Pontefract Baghill,5166,9650,860,15676,26,Yorkshire and The Humber,8540,PFR
Pontefract Monkhill,105988,80312,25010,211310,6480,Yorkshire and The Humber,8548,PFM
Pontefract Tanshelf,45690,34620,10780,91090,2,Yorkshire and The Humber,8541,POT
Pontlottyn,24132,1574,9670,35376,0,Wales,4023,PLT
Pontyclun,164222,62368,29210,255800,0,Wales,3850,PYC
Pont-y-Pant,510,304,0,814,0,Wales,2459,PYP
Pontypool and New Inn,66158,22112,32984,121254,0,Wales,3744,PPL
Pontypridd,458240,33614,103796,595650,229858,Wales,3904,PPD
Poole,211388,606790,39062,857240,4925,South West,5883,POO
Poppleton,14946,63066,11060,89072,0,Yorkshire and The Humber,8254,POP
Port Glasgow,111242,208974,57328,377544,5326,Scotland,9667,PTG
Port Sunlight,238602,236984,128720,604306,0,North West,2198,PSL
Port Talbot Parkway,292288,200736,45518,538542,0,Wales,4181,PTA
Portchester,98466,196106,37610,332182,0,South East,5928,PTC
Porth,48958,2688,24242,75888,0,Wales,3870,POR
Porthmadog,38850,19826,23278,81954,0,Wales,4313,PTM
Portlethen,35304,26562,7172,69038,0,Scotland,8860,PLN
Portslade,262458,477346,147848,887652,0,South East,5276,PLD
Portsmouth and Southsea,320848,1263810,151012,1735670,24344,South East,5537,PMS
Portsmouth Arms,358,444,0,802,0,South West,5829,PMA
Portsmouth Harbour,328244,1292952,154492,1775688,45145,South East,5540,PMH
Portway Park and Ride,23742,2896,3530,30168,0,South West,1123,PRI
Possilpark and Parkhouse,31078,43850,8904,83832,0,Scotland,9958,PPK
Potters Bar,962230,1160698,256042,2378970,0,East of England,6022,PBR
Poulton-Le-Fylde,68578,483734,30676,582988,0,North West,2671,PFY
Poynton,48404,132616,11232,192252,0,North West,2874,PYT
Prees,2182,2452,1116,5750,0,West Midlands,1346,PRS
Prescot,94526,108612,71472,274610,0,North West,2337,PSC
Prestatyn,164488,147700,29112,341300,0,Wales,2521,PRT
Prestbury,10504,43970,4088,58562,0,North West,2875,PRB
Preston (Lancs),374728,4220620,239892,4835240,1246827,North West,2753,PRE
Preston Park,334700,495712,139358,969770,0,South East,5285,PRP
Prestonpans,127172,97882,10818,235872,0,Scotland,9366,PST
Prestwick International Airport,56928,19348,2028,78304,0,Scotland,9544,PRA
Prestwick Town,144998,219048,8754,372800,0,Scotland,9543,PTW
Priesthill and Darnley,58568,69086,8450,136104,0,Scotland,9808,PTL
Princes Risborough,225932,167160,94036,487128,58975,South East,3055,PRR
Prittlewell,126640,126778,75176,328594,0,East of England,7419,PRL
Prudhoe,32462,124958,17200,174620,0,North East,7509,PRU
Pulborough,84512,162002,58356,304870,0,South East,5468,PUL
Purfleet,236512,225378,87864,549754,0,East of England,7453,PFL
Purley,867846,1303298,396362,2567506,575040,London,5379,PUR
Purley Oaks,172714,230650,59352,462716,0,London,5430,PUO
Putney,1796826,2452250,1051664,5300740,0,London,5603,PUT
Pwllheli,27058,27326,23084,77468,0,Wales,4314,PWL
Pye Corner,77746,1972,12012,91730,0,Wales,1663,PYE
Pyle,53806,28680,10166,92652,0,Wales,4185,PYL
Quakers Yard,15262,826,3820,19908,0,Wales,3994,QYD
Queenborough,72636,61180,45420,179236,0,South East,5176,QBR
Queens Park (Glasgow),214574,415758,39556,669888,0,Scotland,9822,QPK
Queens Park (London),1171352,2574082,437670,4183104,0,London,1419,QPW
Queens Road (Peckham),885878,1363240,498984,2748102,0,London,5424,QRP
Queenstown Road (Battersea),247060,372576,116800,736436,0,London,5596,QRB
Quintrell Downs,690,2684,0,3374,0,South West,3531,QUI
Radcliffe (Nottinghamshire),6676,5430,874,12980,0,East Midlands,6242,RDF
Radlett,469694,634942,122590,1227226,0,East of England,1546,RDT
Radley,21950,57472,11630,91052,0,South East,3118,RAD
Radyr,287112,22110,62526,371748,21397,Wales,3874,RDR
Rainford,8090,12578,404,21072,0,North West,2404,RNF
Rainham (Essex),605720,650596,150218,1406534,0,London,7454,RNM
Rainham (Kent),392000,664842,473084,1529926,7503,South East,5177,RAI
Rainhill,68362,75306,30090,173758,0,North West,2296,RNH
Ramsgate,204168,698148,386452,1288768,152510,South East,5023,RAM
Ramsgreave and Wilpshire,16328,50804,29202,96334,0,North West,2734,RGW
Rannoch,5120,2184,0,7304,0,Scotland,8834,RAN
Rauceby,2560,166,3382,6108,0,East Midlands,6361,RAU
Ravenglass for Eskdale,4238,31548,2032,37818,0,North West,1999,RAV
Ravensbourne,107384,89884,27694,224962,0,London,5083,RVB
Ravensthorpe,13050,13294,9582,35926,0,Yorkshire and The Humber,8519,RVN
Rawcliffe,476,22,0,498,0,Yorkshire and The Humber,8031,RWC
Rayleigh,581792,538070,384526,1504388,0,East of England,6884,RLG
Raynes Park,1102616,1589424,595122,3287162,93595,London,5569,RAY
Reading,3190710,8839404,1460106,13490220,3411269,South East,3149,RDG
Reading Green Park,52998,74452,13498,140948,0,South East,996,RGP
Reading West,161566,135052,39432,336050,12934,South East,3160,RDW
Rectory Road,435122,714222,123618,1272962,0,London,6967,REC
Redbridge,10470,14172,5662,30304,1822,South East,5912,RDB
Redcar Central,46230,337474,24498,408202,0,North East,7950,RCC
Redcar East,13780,71266,8228,93274,0,North East,7974,RCE
Reddish North,56262,89326,38894,184482,0,North West,2979,RDN
Reddish South,48,80,0,128,0,North West,2857,RDS
Redditch,306512,389178,152794,848484,0,West Midlands,1208,RDC
Redhill,1009902,1513738,406698,2930338,626665,South East,5478,RDH
Redland,137848,63398,9700,210946,0,South West,3247,RDA
Redruth,41556,277142,43102,361800,0,South West,3530,RED
Reedham (London),40122,39208,15406,94736,0,London,5431,RHM
Reedham (Norfolk),11728,20594,6998,39320,859,East of England,7316,REE
Reigate,384044,427186,234658,1045888,0,South East,5480,REI
Renton,19790,32980,7336,60106,0,Scotland,9867,RTN
Reston,1618,19470,42,21130,0,Scotland,8634,RSN
Retford,40388,477176,28544,546108,82623,East Midlands,6511,RET
Rhiwbina,64638,4572,9772,78982,0,Wales,3906,RHI
Rhoose Cardiff International Airport,101804,30526,35906,168236,0,Wales,3876,RIA
Rhosneigr,8138,4640,464,13242,0,Wales,2544,RHO
Rhyl,246650,274026,46118,566794,0,Wales,2461,RHL
Rhymney,79382,6186,21282,106850,0,Wales,4027,RHY
Ribblehead,2936,23438,0,26374,0,Yorkshire and The Humber,2106,RHD
Rice Lane,61244,189438,202812,453494,0,North West,2131,RIL
Richmond (London),2751738,5009978,1125768,8887484,1055293,London,5570,RMD
Rickmansworth,424140,608500,40066,1072706,0,East of England,687,RIC
Riddlesdown,109906,122576,36576,269058,0,London,5432,RDD
Ridgmont,1934,4076,3132,9142,0,East of England,1538,RID
Riding Mill,5132,19930,4672,29734,0,North East,7510,RDM
Risca and Pontymister,53282,2778,11642,67702,0,Wales,9920,RCA
Rishton,10436,24054,3744,38234,0,North West,2580,RIS
Robertsbridge,42864,105162,90930,238956,0,South East,5226,RBR
Robroyston,89892,135614,19798,245304,0,Scotland,7780,RRN
Roby,48650,97024,36318,181992,0,North West,2261,ROB
Rochdale,406852,855610,230152,1492614,68445,North West,2924,RCD
Roche,1580,3536,302,5418,0,South West,3532,ROC
Rochester,507450,972280,428190,1907920,52672,South East,5203,RTR
Rochford,234740,224246,174812,633798,0,East of England,6885,RFD
Rock Ferry,309156,282688,140018,731862,0,North West,2189,RFY
Rogart,946,280,0,1226,0,Scotland,8671,ROG
Rogerstone,51362,1584,9622,62568,0,Wales,9921,ROR
Rolleston,2482,632,10,3124,0,East Midlands,6353,ROL
Roman Bridge,288,392,0,680,0,Wales,2444,RMB
Romford,4784920,8477648,1557638,14820206,996702,London,6886,RMF
Romiley,89804,125408,61738,276950,9363,North West,2833,RML
Romsey,99752,271722,50838,422312,0,South East,5943,ROM
Roose,15792,44778,8346,68916,0,North West,1962,ROO
Rose Grove,22710,28472,16274,67456,3329,North West,2722,RSG
Rose Hill Marple,51388,24028,23776,99192,0,North West,2873,RSH
Rosyth,79784,87148,10478,177410,0,Scotland,9190,ROS
Rotherham Central,122836,216602,54194,393632,2053,Yorkshire and The Humber,6676,RMC
Rotherhithe,467374,1012776,236174,1716324,0,London,1039,ROE
Roughton Road,9118,9924,2694,21736,0,East of England,7297,RNR
Rowlands Castle,20658,61856,38468,120982,0,South East,5658,RLN
Rowley Regis,294324,332496,258804,885624,0,West Midlands,4606,ROW
Roy Bridge,2344,1064,0,3408,0,Scotland,8835,RYB
Roydon,49594,55578,15924,121096,0,East of England,6829,RYN
Royston,420148,641210,210654,1272012,42985,East of England,6090,RYS
Ruabon,52834,39480,4908,97222,0,Wales,4477,RUA
Rufford,7814,12302,2052,22168,0,North West,2315,RUF
Rugby,513028,1328178,319042,2160248,175154,West Midlands,1087,RUG
Rugeley Town,61830,79662,22628,164120,0,West Midlands,1135,RGT
Rugeley Trent Valley,34936,114554,19874,169364,54741,West Midlands,1084,RGL
Runcorn,182470,419216,23770,625456,40081,North West,2291,RUN
Runcorn East,110746,50282,13990,175018,0,North West,2294,RUE
Ruskington,46056,7914,6580,60550,0,East Midlands,6327,RKT
Ruswarp,368,3634,0,4002,0,Yorkshire and The Humber,8174,RUS
Rutherglen,249930,463782,99164,812876,0,Scotland,9787,RUT
Ryde Esplanade,18808,97580,9216,125604,0,South East,5542,RYD
Ryde Pier Head,19730,81294,1914,102938,37501,South East,5541,RYP
Ryde St Johns Road,9314,31726,16182,57222,0,South East,5543,RYR
Ryder Brow,5030,17072,3686,25788,0,North West,2977,RRB
Rye (Sussex),76696,301994,80392,459082,0,South East,5024,RYE
Rye House,169746,193374,51594,414714,0,East of England,6820,RYH
Salford Central,180210,337850,97094,615154,0,North West,2798,SFD
Salford Crescent,426172,654366,126196,1206734,173147,North West,2794,SLD
Salfords (Surrey),65684,63120,14454,143258,0,South East,5380,SAF
Salhouse,2838,10006,722,13566,0,East of England,7318,SAH
Salisbury,369150,1256762,186210,1812122,230665,South West,5663,SAL
Saltaire,239906,301022,128450,669378,0,Yorkshire and The Humber,8561,SAE
Saltash,46314,62502,35882,144698,0,South West,3587,STS
Saltburn,46150,252056,21026,319232,0,North East,7951,SLB
Saltcoats,75874,172006,12414,260294,0,Scotland,9547,SLT
Saltmarshe,104,1076,0,1180,0,Yorkshire and The Humber,8033,SAM
Salwick,836,264,448,1548,0,North West,2673,SLW
Sandal and Agbrigg,99120,59458,31418,189996,0,Yorkshire and The Humber,8358,SNA
Sandbach,93134,134742,33524,261400,0,North West,1261,SDB
Sanderstead,304674,354418,120666,779758,0,London,5433,SNR
Sandhills,317202,407614,133172,857988,598617,North West,2249,SDL
Sandhurst (Berks),36974,78666,20084,135724,0,South East,5646,SND
Sandling,17420,43468,12758,73646,0,South East,5025,SDG
Sandown,13568,50348,15780,79696,0,South East,5525,SAN
Sandplace,576,430,0,1006,0,South West,3584,SDP
Sandwell and Dudley,220486,490036,167548,878070,0,West Midlands,1149,SAD
Sandwich,53466,118542,135908,307916,0,South East,5026,SDW
Sandy,191966,322126,57438,571530,0,East of England,6172,SDY
Sankey For Penketh,1032,126,204,1362,0,North West,2388,SNK
Sanquhar,9156,15774,510,25440,0,Scotland,9549,SQH
Sarn,43688,2070,7344,53102,0,Wales,4270,SRR
Saundersfoot,4414,4494,0,8908,0,Wales,4108,SDF
Saunderton,71038,11386,8864,91288,0,South East,3056,SDR
Sawbridgeworth,182746,178590,66698,428034,0,East of England,6806,SAW
Saxilby,11524,57918,6812,76254,0,East Midlands,6328,SXY
Saxmundham,38176,118448,7856,164480,0,East of England,7224,SAX
Scarborough,94162,777452,25180,896794,0,Yorkshire and The Humber,8185,SCA
Scotscalder,182,60,0,242,0,Scotland,8672,SCT
Scotstounhill,142088,218734,41284,402106,0,Scotland,9996,SCH
Scunthorpe,66558,243320,15534,325412,480,Yorkshire and The Humber,6456,SCU
Sea Mills,55378,16722,6710,78810,0,South West,3254,SML
Seaford (Sussex),131154,361454,121372,613980,0,South East,5333,SEF
Seaforth and Litherland,181540,533274,207468,922282,0,North West,2250,SFL
Seaham,27286,103310,14532,145128,0,North East,7814,SEA
Seamer,19298,104388,8344,132030,28811,Yorkshire and The Humber,8178,SEM
Seascale,9800,30870,3426,44096,0,North West,2003,SSC
Seaton Carew,16116,54212,5400,75728,0,North East,8007,SEC
Seer Green and Jordans,43928,25660,23580,93168,0,South East,3061,SRG
Selby,75046,475146,50824,601016,35480,Yorkshire and The Humber,8201,SBY
Selhurst,349964,479432,253884,1083280,11320,London,5434,SRS
Sellafield,76998,13986,54132,145116,151,North West,2004,SEL
Selling,33832,36402,20628,90862,0,South East,5179,SEG
Selly Oak,605970,907236,673860,2187066,0,West Midlands,1105,SLY
Settle,13002,119506,1552,134060,0,Yorkshire and The Humber,2107,SET
Seven Kings,1615090,2866798,597668,5079556,0,London,6893,SVK
Seven Sisters,2237194,4274700,1050828,7562722,32,London,6931,SVS
Sevenoaks,1003348,1558190,919232,3480770,1302940,South East,5124,SEV
Severn Beach,141226,6558,105180,252964,0,South West,3205,SVB
Severn Tunnel Junction,153422,22230,15270,190922,29242,Wales,3679,STJ
Shadwell,1074406,2340628,518692,3933726,0,London,1082,SDE
Shalford (Surrey),36994,34518,13660,85172,0,South East,5638,SFR
Shanklin,23942,112384,9236,145562,0,South East,5529,SHN
Shawfair,31296,31884,1340,64520,0,Scotland,6963,SFI
Shawford,22262,70074,27154,119490,0,South East,5929,SHW
Shawlands,38888,59570,5978,104436,0,Scotland,9823,SHL
Sheerness-On-Sea,148944,172902,85704,407550,0,South East,5184,SSS
Sheffield,1366122,7543448,539740,9449310,865077,Yorkshire and The Humber,6691,SHF
Shelford (Cambs),73364,92688,41198,207250,0,East of England,7043,SED
Shenfield,2549012,3168060,801594,6518666,1083937,East of England,6888,SNF
Shenstone,44304,32496,65174,141974,0,West Midlands,1178,SEN
Shepherd's Bush,1923572,3370248,1198730,6492550,19241,London,9587,SPB
Shepherds Well,19428,27038,19168,65634,0,South East,5186,SPH
Shepley,18798,28712,6882,54392,0,Yorkshire and The Humber,8448,SPY
Shepperton,89878,151074,93626,334578,0,South East,5605,SHP
Shepreth,30692,51462,16600,98754,0,East of England,7044,STH
Sherborne,27596,143028,6586,177210,0,South West,5835,SHE
Sherburn-In-Elmet,17338,63012,20104,100454,0,Yorkshire and The Humber,8257,SIE
Sheringham,59246,174004,11700,244950,0,East of England,7319,SHM
Shettleston,213198,346424,72298,631920,0,Scotland,9903,SLS
Shieldmuir,44610,58956,7942,111508,0,Scotland,9552,SDM
Shifnal,65682,73752,33668,173102,0,West Midlands,4619,SFN
Shildon,11804,37778,5042,54624,0,North East,7893,SHD
Shiplake,46428,43488,14984,104900,0,South East,3150,SHI
Shipley (Yorks),361138,559314,209490,1129942,321024,Yorkshire and The Humber,8347,SHY
Shippea Hill,68,2,0,70,0,East of England,7073,SPP
Shipton,1444,1672,576,3692,0,South East,3009,SIP
Shirebrook,39898,27560,7702,75160,0,East Midlands,1595,SHB
Shirehampton,49044,12070,8886,70000,0,South West,3206,SHH
Shireoaks,5844,32266,4772,42882,0,East Midlands,6570,SRO
Shirley,74750,121478,84008,280236,0,West Midlands,4526,SRL
Shoeburyness,171204,196858,136164,504226,0,East of England,7455,SRY
Sholing,28088,41140,18674,87902,0,South East,5930,SHO
Shoreditch High Street,2078128,5064706,662892,7805726,373742,London,1024,SDC
Shoreham (Kent),16536,45526,6804,68866,0,South East,5074,SEH
Shoreham-By-Sea,275174,649882,250872,1175928,0,South East,5277,SSE
Shortlands,449936,454190,169336,1073462,11856,London,5084,SRT
Shotton,137794,61498,9282,208574,15725,Wales,2546,SHT
Shotts,62966,77210,9522,149698,0,Scotland,9739,SHS
Shrewsbury,702556,1101996,208846,2013398,257345,West Midlands,4387,SHR
Sidcup,992506,1146208,303940,2442654,0,London,5125,SID
Sileby,64694,43164,26534,134392,0,East Midlands,1902,SIL
Silecroft,1860,5912,498,8270,0,North West,2000,SIC
Silkstone Common,8696,19822,2616,31134,0,Yorkshire and The Humber,6782,SLK
Silver Street,664474,1086932,280242,2031648,0,London,6972,SLV
Silverdale,6260,31676,8588,46524,0,North West,1968,SVR
Singer,106458,165532,44062,316052,0,Scotland,9988,SIN
Sittingbourne,589906,872810,621428,2084144,367247,South East,5187,SIT
Skegness,68402,285242,4660,358304,0,East Midlands,6265,SKG
Skewen,22928,8382,4698,36008,0,Wales,4217,SKE
Skipton,313144,618930,246022,1178096,11046,Yorkshire and The Humber,2728,SKI
Slade Green,385552,490294,215408,1091254,42822,London,5154,SGR
Slaithwaite,82620,79146,21448,183214,0,Yorkshire and The Humber,8450,SWT
Slateford,39372,24900,1312,65584,0,Scotland,9236,SLA
Sleaford,109896,116402,31002,257300,34025,East Midlands,6362,SLR
Sleights,524,6320,0,6844,0,Yorkshire and The Humber,8179,SLH
Slough,1563482,3163946,656530,5383958,1303751,South East,3172,SLO
Small Heath,89182,62698,43574,195454,0,West Midlands,4530,SMA
Smallbrook Junction,816,7358,0,8174,0,South East,5494,SAB
Smethwick Galton Bridge,260164,260004,185116,705284,428394,West Midlands,1114,SGB
Smethwick Rolfe Street,131708,159454,101608,392770,20,West Midlands,1150,SMR
Smithy Bridge,45022,101526,26870,173418,0,North West,2660,SMB
Snaith,1364,118,0,1482,0,Yorkshire and The Humber,8036,SNI
Snodland,81432,73218,95550,250200,0,South East,5189,SDA
Snowdown,2934,4112,5024,12070,0,South East,5185,SWO
Soham,24790,31738,9384,65912,0,East of England,5247,SOJ
Sole Street,15288,18822,16266,50376,0,South East,5126,SOR
Solihull,413778,768256,398882,1580916,15103,West Midlands,4527,SOL
Somerleyton,2414,7308,354,10076,0,East of England,7320,SYT
South Acton,271788,339080,94480,705348,0,London,1452,SAT
South Bank,13916,17750,6636,38302,0,North East,7953,SBK
South Bermondsey,159328,246536,131396,537260,0,London,5425,SBM
South Croydon,393564,396744,157922,948230,0,London,5410,SCY
South Elmsall,135154,95492,39646,270292,0,Yorkshire and The Humber,8355,SES
South Greenford,15926,19804,2600,38330,0,London,3138,SGN
South Gyle,100756,93218,12320,206294,0,Scotland,9318,SGL
South Hampstead,117450,232502,79414,429366,0,London,1451,SOH
South Kenton,152916,321128,81060,555104,0,London,1453,SOK
South Merton,46712,49224,21266,117202,0,London,5292,SMO
South Milford,29242,83356,11258,123856,0,Yorkshire and The Humber,8142,SOM
South Ruislip,56448,52882,13558,122888,0,London,3057,SRU
South Tottenham,310460,583686,366054,1260200,0,London,7404,STO
South Wigston,39612,48008,12860,100480,0,East Midlands,1949,SWS
South Woodham Ferrers,113232,88642,86696,288570,0,East of England,6892,SOF
Southall,1899976,4087074,981510,6968560,0,London,3187,STL
Southampton Airport Parkway,257324,835024,124760,1217108,104244,South East,5922,SOA
Southampton Central,1140930,4274942,379208,5795080,841830,South East,5932,SOU
Southbourne,49920,79948,51252,181120,0,South East,5263,SOB
Southbury,328962,637850,108580,1075392,0,London,6947,SBU
Southease,8642,14634,1788,25064,0,South East,5339,SEE
Southend Airport,90498,72104,25364,187966,0,East of England,4787,SIA
Southend Central,592854,945888,505228,2043970,1491,East of England,7456,SOC
Southend East,336374,536680,286658,1159712,0,East of England,7457,SOE
Southend Victoria,366368,584534,312218,1263120,2735,East of England,7420,SOV
Southminster,27094,31648,27250,85992,0,East of England,6890,SMN
Southport,447690,2580366,453390,3481446,10810,North West,2262,SOP
Southwick,91474,154716,43170,289360,0,South East,5286,SWK
Sowerby Bridge,134992,188516,49164,372672,0,Yorkshire and The Humber,8527,SOW
